village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label,ntl_growth_score_raw,builtup_score_raw,ndvi_score_raw,road_quality_norm,dist_score,road_score_raw,digital_score_raw,ntl_norm,builtup_norm,ndvi_norm,road_norm,digital_norm,composite_score_raw,growth_score
HI170051,Himachal Pradesh,17,31.36083,76.66308,828,0.7063,0.8566,0.1503,18.64,-0.2949,-0.2837,0.0112,38.9,43.4,11.31,0.5902,0.5303,-0.01199,0,0,15.3,75.0,0,low,0.10509199999999999,0.04685,-0.149875,0.2,0.745,0.2835,0.3725,0.0171501835943355,0.10091574607254068,0.09744209680311913,0.23115586216038575,0.37739130434782603,0.13627238109313544,15.398058252427186
HI030052,Himachal Pradesh,3,33.01505,78.60342,484,0.8438,0.979,0.1352,14.33,0.0693,0.0624,-0.0069,72.2,68.8,-4.67,0.6026,0.6031,0.0001,0,2,19.2,59.1,1,low,0.09258399999999999,-0.017249999999999998,0.00125,1.0,0.6799999999999999,0.504,0.84,0.015278527948041524,0.009291109765885475,0.25804998904040427,0.47473363858802214,0.8652173913043476,0.24660648866579993,52.09708737864077
HI140053,Himachal Pradesh,14,30.78736,78.77045,1101,0.6685,0.7989,0.1305,16.98,-0.1842,-0.1864,-0.0022,92.4,91.3,-1.24,0.2035,0.1809,-0.00451,1,1,39.7,96.3,0,low,0.091884,-0.0055,-0.056375,0.6,0.33833333333333326,0.6815,0.16916666666666663,0.015173782269083596,0.02608657741960152,0.19680909712858585,0.6708109869594755,0.1652173913043478,0.16599940034448682,25.864077669902912
HI100054,Himachal Pradesh,10,32.00742,77.30691,448,0.6098,0.9086,0.2988,42.09,-0.2338,-0.2241,0.0097,54.5,58.5,7.08,0.5351,0.5106,-0.00491,0,1,31.2,59.0,1,low,0.212952,0.03605,-0.061375000000000006,0.6,0.48,0.32399999999999995,0.74,0.03328999635491019,0.08547820984614635,0.1914953537956732,0.27589463742260467,0.7608695652173911,0.21559548483336,43.262135922330096
HI190055,Himachal Pradesh,19,31.9978,78.59143,6207,3.184,3.7909,0.607,18.48,0.0936,0.137,0.0435,68.3,79.7,16.31,0.2825,0.3709,0.01767,1,2,9.9,44.3,0,medium,0.378984,0.13593333333333332,0.22087500000000002,1.0,0.835,0.9504999999999999,0.4175,0.05813447431025726,0.2282515965819198,0.49145616493859284,0.9679648275900159,0.4243478260869564,0.3570685642308919,71.4757281553398
HI250056,Himachal Pradesh,25,31.84747,78.24999,456,1.8008,3.5337,1.7329,91.17,-0.1541,-0.1293,0.0247,35.5,44.9,25.79,0.4262,0.5559,0.02594,1,1,27.3,33.0,1,medium,1.112676,0.10473333333333333,0.32425,0.6,0.5449999999999999,0.7435,0.7725,0.16792171243311615,0.1836542697056695,0.601317808346562,0.739299976249786,0.794782608695652,0.41660014015015223,82.91262135922331
HI150057,Himachal Pradesh,15,30.77725,78.05127,720,2.7316,4.1825,1.4509,51.24,-0.0197,-0.006,0.0137,109.8,114.7,4.37,0.291,0.2961,0.00103,1,0,25.0,67.7,1,medium,0.911532,0.04153333333333333,0.012875000000000001,0.2,0.5833333333333333,0.635,0.7916666666666666,0.13782319122123932,0.09331609475121384,0.2704044422894262,0.6194442449917427,0.814782608695652,0.32037067545069836,65.18446601941747
HI200058,Himachal Pradesh,20,31.96307,75.8098,200,0.8423,0.8046,-0.0377,-4.0,0.1868,0.1957,0.0089,88.0,93.8,6.49,0.3698,0.3947,0.00499,1,1,56.2,66.3,0,low,-0.0032,0.03306666666666667,0.06237499999999999,0.6,0.06333333333333324,0.5990000000000001,0.03166666666666662,0.0009457277861753541,0.08121382869718867,0.32301050128526154,0.5796764447586592,0.02173913043478258,0.15925108698195528,23.009708737864077
HI080059,Himachal Pradesh,8,31.36182,77.56836,200,0.7393,0.8356,0.0963,11.47,0.0289,0.0462,0.0174,51.7,59.9,15.47,0.5815,0.4945,-0.01739,0,1,25.0,79.7,0,low,0.066956,0.06928333333333334,-0.21737499999999998,0.6,0.5833333333333333,0.355,0.29166666666666663,0.011443639004707502,0.13298198644403258,0.02570656180879824,0.3101391320677599,0.2930434782608695,0.13101196413303454,13.805825242718447
HI100060,Himachal Pradesh,10,31.79689,77.88915,200,1.3626,1.6889,0.3262,22.31,0.184,0.1913,0.0073,97.0,100.2,3.23,0.3805,0.3381,-0.00847,0,0,18.3,59.0,1,low,0.21356799999999998,0.023633333333333333,-0.105875,0.2,0.6950000000000001,0.2685,0.8475,0.03338217255239316,0.0677298078574677,0.14420303813275054,0.21458594539660097,0.8730434782608695,0.211721972998618,42.252427184466015
HI020061,Himachal Pradesh,2,31.38136,77.81496,626,3.409,4.9639,1.5549,44.31,0.1664,0.206,0.0396,53.1,67.7,27.0,0.4899,0.4917,0.00036,1,0,16.2,64.0,1,medium,0.9683879999999999,0.14400000000000002,0.0045000000000000005,0.2,0.73,0.679,0.865,0.1463309345395708,0.23978210203496747,0.26150392220679747,0.6680493341655114,0.8913043478260868,0.37697344650037246,75.32038834951457
HI050062,Himachal Pradesh,5,30.43123,77.50567,434,0.3828,0.3688,-0.014,-2.9,0.0108,0.0089,-0.0019,40.1,39.3,-1.91,0.3088,0.3487,0.00798,0,2,59.0,76.7,1,low,-0.00232,-0.00475,0.09974999999999999,1.0,0.01666666666666672,0.305,0.5083333333333333,0.0010774080682938942,0.02715862854643446,0.36273073269878364,0.25490607618847727,0.5191304347826086,0.1776279661075772,30.155339805825243
HI010063,Himachal Pradesh,1,30.78595,76.77895,1691,3.9003,5.8063,1.9061,47.65,0.0947,0.108,0.0133,84.1,88.6,5.22,0.6357,0.6859,0.01006,1,0,15.0,31.6,0,medium,1.1817799999999998,0.041949999999999994,0.12575,0.2,0.75,0.685,0.375,0.17826220585984293,0.09391167871056547,0.3903621980299295,0.6746773008710253,0.37999999999999995,0.2937125062707375,61.067961165048544
HI230064,Himachal Pradesh,23,31.24597,75.75137,467,3.2696,5.1316,1.862,55.26,-0.1047,-0.0936,0.0111,108.9,113.0,3.75,0.6944,0.7376,0.00865,1,2,14.8,47.1,1,medium,1.161408,0.034,0.108125,1.0,0.7533333333333333,0.9259999999999999,0.8766666666666667,0.17521380732879874,0.08254793676613632,0.37163125278141235,0.9409006302091676,0.9034782608695651,0.40560264796919543,81.16504854368932
HI250065,Himachal Pradesh,25,32.80837,76.29592,200,0.5806,0.5914,0.0108,1.58,0.0517,0.0644,0.0127,155.7,164.7,5.76,0.6953,0.7297,0.00689,0,1,24.4,72.0,1,low,0.007744000000000001,0.04134999999999999,0.08612500000000001,0.6,0.5933333333333334,0.358,0.7966666666666666,0.0025833516583404696,0.09305403780909911,0.34825078211659666,0.3134531154205169,0.8199999999999998,0.24629409958034393,51.980582524271846
HI050066,Himachal Pradesh,5,32.57331,76.73314,359,0.9077,1.0344,0.1267,12.57,-0.2338,-0.2211,0.0127,25.6,34.6,33.78,0.501,0.5145,0.00269,1,1,15.6,56.9,0,low,0.086076,0.08804999999999999,0.033625,0.6,0.74,0.802,0.37,0.014304692407101234,0.15980708797323012,0.29245647712101375,0.8039226516285467,0.3747826086956521,0.26491744033221976,55.76699029126213
HI150067,Himachal Pradesh,15,33.06474,78.33859,343,0.9549,1.1489,0.194,18.4,-0.1837,-0.1679,0.0158,91.4,96.4,5.42,0.4131,0.4577,0.00892,1,2,25.5,74.4,0,low,0.13112000000000001,0.04853333333333333,0.1115,1.0,0.575,0.8724999999999999,0.2875,0.021044927211359775,0.10332190526832127,0.37521802953112837,0.8818012604183351,0.28869565217391296,0.2640011957989947,55.55339805825243
HI250068,Himachal Pradesh,25,30.6839,78.31739,1852,0.5775,0.6609,0.0833,12.3,0.1006,0.1163,0.0157,81.3,86.5,6.38,0.5817,0.6236,0.00838,0,0,38.6,66.3,0,low,0.05982,0.04988333333333333,0.10475,0.2,0.3566666666666667,0.16699999999999998,0.17833333333333334,0.010375831626073523,0.10525159729662056,0.3680444760316963,0.10246284196165721,0.17478260869565218,0.12621913781532804,12.660194174757281
HI290069,Himachal Pradesh,29,32.08353,77.92013,1948,9.6558,20.8123,11.1566,114.36,-0.1542,0.0021,0.1563,74.7,137.5,83.0,0.5796,0.7221,0.02851,1,0,3.7,20.8,1,high,6.785448,0.5290833333333333,0.356375,0.2,0.9383333333333334,0.7415,0.9691666666666667,1.0,0.7902207972677466,0.6354586092605259,0.7370906540146147,0.9999999999999999,0.8534375888082077,98.54368932038835
HI160070,Himachal Pradesh,16,30.91969,78.31511,876,2.8923,4.4331,1.5408,51.49,-0.0109,0.0174,0.0283,54.9,73.4,32.99,0.4797,0.6149,0.02705,1,2,18.1,64.2,1,medium,0.965672,0.12573333333333334,0.338125,1.0,0.6983333333333333,0.9095,0.8491666666666666,0.14592452130521405,0.2136717012569918,0.6160634460953947,0.9226737217690042,0.8747826086956519,0.4592232481898198,88.03883495145631
HI200071,Himachal Pradesh,20,32.69513,78.77248,1285,3.2765,5.1969,1.9204,56.88,0.0486,0.0779,0.0293,71.2,89.4,25.07,0.3725,0.5139,0.02828,0,2,21.5,42.7,1,medium,1.197744,0.11503333333333332,0.3535,1.0,0.6416666666666666,0.49249999999999994,0.8208333333333333,0.18065100588682062,0.1983771051808419,0.6324032068441011,0.4620300357357871,0.8452173913043476,0.394737173143892,79.02912621359224
HI130072,Himachal Pradesh,13,32.71677,78.12985,1193,0.7171,0.6514,-0.0657,-8.04,-0.2851,-0.2868,-0.0017,35.9,35.4,-1.36,0.6305,0.6242,-0.00127,1,1,50.7,84.1,0,low,-0.006431999999999999,-0.0042499999999999994,-0.015875,0.6,0.15499999999999992,0.6265000000000001,0.07749999999999996,0.00046210202275817104,0.02787332929765642,0.2398504181251784,0.6100546254922646,0.06956521739130431,0.14502750208255366,18.19417475728155
HI160073,Himachal Pradesh,16,31.69541,76.31606,611,0.6516,0.6471,-0.0045,-0.6,0.0449,0.0498,0.0048,130.6,133.4,2.15,0.2487,0.1545,-0.01883,1,0,45.9,74.7,0,low,-0.00047999999999999996,0.015583333333333331,-0.235375,0.2,0.235,0.5305,0.1175,0.0013527395672690231,0.056223125762794146,0.006577085810312688,0.5040071582040418,0.11130434782608695,0.10774489208694546,7.922330097087378
HI070074,Himachal Pradesh,7,32.17643,75.88499,2347,9.244,20.042,10.798,115.56,0.0112,0.1455,0.1343,115.9,206.2,77.17,0.3153,0.5362,0.04419,1,1,6.2,37.9,1,high,6.571248,0.46436666666666665,0.552375,0.6,0.8966666666666667,0.8490000000000001,0.9483333333333334,0.9847243271198922,0.697714696701251,0.8437573479107021,0.8558417241550724,0.9782608695652172,0.8715249635559292,98.9126213592233
HI140075,Himachal Pradesh,14,31.9657,76.40115,1416,3.7438,4.563,0.8192,21.31,-0.2094,-0.1802,0.0291,83.1,98.6,18.46,0.6618,0.7783,0.0233,1,1,15.1,56.5,0,medium,0.508568,0.10351666666666666,0.29125,0.6,0.7483333333333333,0.8045,0.37416666666666665,0.07752499439894918,0.18191516454436274,0.5662471023493385,0.8066843044225107,0.3791304347826086,0.3315455656889441,67.02912621359224
HI280076,Himachal Pradesh,28,31.15312,76.04204,872,0.8955,0.8099,-0.0856,-8.59,-0.0302,-0.024,0.0062,103.0,104.7,1.67,0.5168,0.4508,-0.0132,0,2,29.9,56.0,1,low,-0.006872,0.018283333333333332,-0.165,1.0,0.5016666666666667,0.4505,0.7508333333333334,0.0003962618816989009,0.060082509819392727,0.08136802322105832,0.4156342687971898,0.7721739130434782,0.2055159367786168,40.09708737864078
HI110077,Himachal Pradesh,11,32.6616,75.71373,249,0.4918,0.5052,0.0134,2.27,-0.0969,-0.0799,0.017,107.8,119.4,10.63,0.4623,0.3906,-0.01433,0,0,38.9,56.1,0,low,0.009856,0.06021666666666667,-0.179125,0.2,0.3516666666666667,0.16549999999999998,0.17583333333333334,0.0028993843354249652,0.12002207948854107,0.06635669830558008,0.10080585028527873,0.17217391304347826,0.08177580441791332,3.5728155339805827
HI170078,Himachal Pradesh,17,30.97232,76.70594,1322,2.6536,3.0811,0.4275,15.53,-0.2198,-0.1957,0.0241,26.8,38.5,42.12,0.4362,0.5158,0.01592,1,2,18.6,69.0,1,medium,0.268924,0.13045,0.199,1.0,0.69,0.9069999999999999,0.845,0.041665460844386236,0.2204137116768523,0.4682085378570999,0.91991206897504,0.8704347826086954,0.40638637458865423,81.35922330097087
HI010079,Himachal Pradesh,1,31.33463,77.10127,931,0.7298,1.083,0.3532,42.57,-0.2638,-0.2618,0.002,20.4,21.8,6.15,0.2616,0.1619,-0.01995,1,2,36.7,94.5,1,low,0.245976,0.01525,-0.24937499999999999,1.0,0.3883333333333333,0.8165,0.6941666666666666,0.038231598214776855,0.055746658595312845,0.0,0.8199402378335386,0.7130434782608693,0.2553537015274224,54.05825242718446
HI130080,Himachal Pradesh,13,30.50195,78.57673,646,0.4366,0.6973,0.2607,48.58,0.0174,0.0215,0.004,103.5,104.8,1.2,0.6893,0.6434,-0.00918,1,1,24.8,80.2,0,low,0.19528399999999999,0.012,-0.11475,0.6,0.5866666666666667,0.756,0.29333333333333333,0.030646215418012043,0.0511011037123701,0.13477114371683058,0.7531082402196067,0.29478260869565215,0.19936843944830954,38.05825242718446
HI030081,Himachal Pradesh,3,31.5836,78.71065,3125,9.103,15.4628,6.3598,69.11,-0.2343,-0.0833,0.151,47.0,155.0,225.15,0.4612,0.6498,0.03772,1,2,10.9,23.9,1,high,3.871168,0.75275,0.4715,1.0,0.8183333333333334,0.9455,0.9091666666666667,0.5806933087759975,1.0,0.7578075495008398,0.9624415220020879,0.9373913043478259,0.8228540490104124,97.45631067961165
HI010082,Himachal Pradesh,1,32.85,77.65914,311,0.6692,0.7332,0.064,8.33,-0.0006,0.0091,0.0097,78.5,81.3,3.49,0.6283,0.5366,-0.01834,0,0,52.1,91.8,0,low,0.045064,0.03006666666666667,-0.22924999999999998,0.2,0.1316666666666666,0.09949999999999998,0.0658333333333333,0.008167792713640369,0.0769256241898569,0.013086421393130682,0.027898216524625638,0.057391304347826064,0.0364381352013937,0.2912621359223301
HI260083,Himachal Pradesh,26,32.96081,76.09266,1264,0.7098,0.6598,-0.05,-6.18,0.1969,0.191,-0.006,112.3,109.0,-2.92,0.4461,0.4118,-0.00687,0,0,43.8,73.8,1,low,-0.004944,-0.015,-0.085875,0.2,0.27,0.14100000000000001,0.635,0.000684761408885884,0.012507263146384291,0.16545801146440117,0.07374165290443026,0.6513043478260868,0.13690784603849956,15.592233009708739
HI080084,Himachal Pradesh,8,30.72842,77.60564,614,2.6677,3.6279,0.9601,34.69,0.0045,0.016,0.0115,114.6,122.6,6.9,0.2054,0.2869,0.0163,1,2,10.5,68.5,1,medium,0.6038119999999999,0.040249999999999994,0.20375,1.0,0.825,0.9474999999999999,0.9125,0.09177699075133351,0.0914816961564108,0.47325659402336695,0.964650844237259,0.9408695652173911,0.40722007178620534,81.49514563106796
HI140085,Himachal Pradesh,14,33.08355,76.47559,695,0.9514,0.9894,0.0381,3.62,0.0643,0.0577,-0.0066,124.0,120.1,-3.12,0.4572,0.4621,0.00098,1,1,49.5,94.3,0,low,0.025756,-0.016499999999999997,0.012249999999999999,0.6,0.17500000000000004,0.6325000000000001,0.08750000000000002,0.005278607614612222,0.010363160892718413,0.2697402243728121,0.6166825921977785,0.08000000000000003,0.14913779499315188,19.339805825242717
HI130086,Himachal Pradesh,13,30.81998,76.91492,1084,9.4373,21.0279,11.5906,121.53,0.0484,0.178,0.1296,136.5,181.9,33.09,0.6112,0.7725,0.03225,1,0,14.9,36.6,1,high,7.051584,0.37915,0.403125,0.2,0.7516666666666667,0.6855,0.8758333333333334,1.0,0.5759058653346549,0.6851421094232593,0.6752296314298181,0.9026086956521737,0.7834235318094515,96.11650485436894
HI120087,Himachal Pradesh,12,32.68148,77.30575,1321,0.6496,1.104,0.4544,60.62,0.044,0.0625,0.0185,147.1,158.2,7.5,0.2285,0.1402,-0.01766,1,0,38.6,93.5,0,low,0.321136,0.05875,-0.22074999999999997,0.2,0.3566666666666667,0.5670000000000001,0.17833333333333334,0.04947829140117397,0.11792562395162332,0.022119785059082214,0.5443272889959183,0.17478260869565218,0.15550934582085593,21.533980582524272
HI190088,Himachal Pradesh,19,30.98984,76.45125,432,0.7449,0.9044,0.1594,18.87,0.1045,0.1208,0.0163,121.2,128.7,6.16,0.6054,0.5878,-0.00352,0,1,18.1,97.5,0,low,0.11073599999999999,0.05101666666666666,-0.044,0.6,0.6983333333333333,0.38949999999999996,0.3491666666666666,0.017994733040104863,0.106871585666057,0.2099606118775447,0.3482499406244649,0.35304347826086946,0.16880442094297757,26.83495145631068
HI180089,Himachal Pradesh,18,31.39498,77.57931,1948,7.1785,15.3611,8.1827,112.42,-0.1232,0.0501,0.1733,42.0,130.6,205.96,0.4963,0.631,0.02693,1,0,5.9,20.4,1,high,4.999556,0.7765166666666667,0.336625,0.2,0.9016666666666666,0.7304999999999999,0.9508333333333333,0.7495415476159691,1.0,0.6144693230955209,0.7249393817211723,0.9808695652173911,0.8229042047899034,97.47572815533981
HI290090,Himachal Pradesh,29,31.04159,75.74116,474,0.9245,1.2364,0.312,30.45,0.0091,0.0075,-0.0016,66.2,65.6,-0.87,0.3639,0.3943,0.00608,0,2,55.5,89.3,1,low,0.21156,-0.004,0.076,1.0,0.07499999999999996,0.32249999999999995,0.5375,0.03308170209046814,0.0282306796732674,0.3374904518674485,0.27423764574622617,0.5495652173913043,0.1911761777962041,34.97087378640777
HI260091,Himachal Pradesh,26,31.34344,78.84522,2105,0.5699,0.7789,0.209,31.2,-0.1395,-0.1467,-0.0073,100.9,98.5,-2.31,0.3786,0.4186,0.00799,0,2,21.3,96.2,0,low,0.15036,-0.01825,0.099875,1.0,0.645,0.4935,0.3225,0.023923937015860576,0.007861708263441555,0.36286357628210647,0.4631346968533728,0.3252173913043478,0.18182495783659258,31.533980582524272
HI010092,Himachal Pradesh,1,30.49205,77.09135,473,0.8931,1.3764,0.4833,48.66,-0.2127,-0.2158,-0.0031,33.2,32.1,-3.17,0.243,0.2539,0.00216,1,0,38.1,80.0,1,low,0.32890800000000003,-0.007749999999999999,0.027,0.2,0.365,0.5695,0.6825,0.05064126771097544,0.022870424039102704,0.28541576720490447,0.5470889417898824,0.7008695652173912,0.250916127454895,53.14563106796116
HI100093,Himachal Pradesh,10,30.49117,78.02421,422,1.0133,1.496,0.4827,43.36,0.049,0.0686,0.0196,57.7,70.6,22.0,0.3608,0.3726,0.00235,0,2,42.6,98.9,1,low,0.324308,0.08566666666666667,0.029375000000000002,1.0,0.2899999999999999,0.38699999999999996,0.645,0.04995293896353761,0.1564003477257388,0.287939795288038,0.3454882878305008,0.6617391304347825,0.24836105065349418,52.679611650485434
HI090094,Himachal Pradesh,9,32.50703,76.24991,2257,2.6436,3.9077,1.2641,46.08,0.1994,0.2134,0.014,131.6,135.2,2.75,0.4168,0.5653,0.02971,1,2,15.0,34.5,1,medium,0.795324,0.03958333333333333,0.371375,1.0,0.75,0.9249999999999999,0.875,0.12043421142074924,0.0905287618214482,0.6513998392592639,0.9397959690915818,0.9017391304347825,0.43270269469943107,85.53398058252426
HI020095,Himachal Pradesh,2,32.54743,76.17879,952,1.0421,1.0452,0.0031,0.27,-0.1886,-0.1946,-0.006,53.2,51.3,-3.44,0.586,0.6205,0.00689,1,0,20.9,66.9,0,low,0.0020759999999999997,-0.015,0.08612500000000001,0.2,0.6516666666666666,0.6555,0.3258333333333333,0.0017352109321496915,0.012507263146384291,0.34825078211659666,0.6420897979022485,0.328695652173913,0.2015028138951547,38.87378640776699
HI210096,Himachal Pradesh,21,31.04194,76.62221,2994,0.6452,0.8644,0.2193,29.42,-0.2588,-0.2458,0.013,32.1,40.8,26.15,0.3176,0.3479,0.00606,1,0,44.1,59.1,0,low,0.155116,0.07608333333333332,0.07575,0.2,0.265,0.5395,0.1325,0.024635609086037596,0.14270191666065124,0.33722476470080287,0.5139491082623128,0.12695652173913044,0.18978572109631098,34.56310679611651
HI040097,Himachal Pradesh,4,31.59588,78.33152,3954,3.2019,5.0787,1.8768,56.84,0.0644,0.0859,0.0214,72.0,79.9,10.9,0.4384,0.4778,0.00788,1,1,29.3,58.7,0,medium,1.171552,0.07166666666666666,0.09849999999999999,0.6,0.5116666666666667,0.7335,0.25583333333333336,0.17673172185358335,0.1363887266915239,0.3614022968655555,0.7282533650739295,0.25565217391304346,0.28891287360683526,60.0
HI060098,Himachal Pradesh,6,30.68102,77.19463,973,0.8771,1.1002,0.2231,22.83,0.0748,0.0703,-0.0045,84.2,81.3,-3.47,0.363,0.3139,-0.00983,0,1,26.4,71.4,1,low,0.15212399999999998,-0.011249999999999998,-0.122875,0.6,0.56,0.348,0.78,0.024187896126834557,0.01786751878054899,0.1261363108008475,0.30240650424466037,0.8026086956521737,0.19639597513783985,37.04854368932039
HI010099,Himachal Pradesh,1,31.83105,77.37728,1843,0.5524,0.5109,-0.0415,-6.36,0.0779,0.0797,0.0018,144.1,145.4,0.83,0.6586,0.6928,0.00684,1,1,58.9,88.2,0,low,-0.005088000000000001,0.005883333333333332,0.08549999999999999,0.6,0.018333333333333313,0.5855,0.009166666666666656,0.0006632137263573954,0.04235793118908813,0.3475865641999826,0.5647635196712528,0.0,0.14764095949586453,18.932038834951456
UT260000,Uttarakhand,26,29.71936,79.65064,837,2.7889,3.4625,0.6736,23.32,0.1496,0.203,0.0534,182.5,201.9,10.56,0.4488,0.4838,0.007,1,2,15.0,42.7,1,medium,0.42281599999999997,0.1511,0.0875,1.0,0.75,0.9249999999999999,0.875,0.06469334945323436,0.24993085270231924,0.3497120615331476,0.9397959690915818,0.9017391304347825,0.4105777921704769,81.98058252427185
UT170001,Uttarakhand,17,30.03497,77.71681,1306,7.4375,16.5365,9.099,120.72,-0.0905,0.031,0.1214,96.1,173.3,79.46,0.3259,0.5667,0.04816,1,2,6.4,20.5,1,high,5.555975999999999,0.4359333333333333,0.602,1.0,0.8933333333333333,0.968,0.9466666666666667,0.832802391452785,0.6570720473150955,0.8964962504898604,0.9872963971477648,0.9765217391304346,0.8431558872798184,98.11650485436894
UT120002,Uttarakhand,12,30.00019,79.85614,556,2.5189,3.5231,1.0042,38.34,-0.1916,-0.1436,0.0479,80.8,109.2,34.67,0.2088,0.2375,0.00574,1,2,16.1,57.1,1,medium,0.633192,0.17753333333333332,0.07175000000000001,1.0,0.7316666666666667,0.9195,0.8658333333333333,0.09617331653388204,0.2877146990835868,0.33297377003447276,0.9337203329448609,0.8921739130434782,0.42461087213448306,84.58252427184466
UT230003,Uttarakhand,23,30.48619,79.3962,613,2.7639,3.2642,0.5003,17.47,-0.2995,-0.2433,0.0562,22.0,58.8,160.39,0.5587,0.5653,0.00131,1,0,15.0,45.2,1,medium,0.31415599999999994,0.4078166666666666,0.016375,0.2,0.75,0.685,0.875,0.04843382734527918,0.6168820417380473,0.2741240626224651,0.6746773008710253,0.9017391304347825,0.4463317327273365,86.99029126213593
UT130004,Uttarakhand,13,29.55483,78.69929,782,10.5198,16.8921,6.3723,60.0,0.0157,0.1782,0.1625,125.8,209.0,65.59,0.2636,0.4954,0.04636,1,2,8.1,36.3,1,high,3.87138,0.5155666666666667,0.5795,1.0,0.865,0.9595,0.9325,0.5807250317530533,0.7709000536263797,0.8725844054917533,0.977906777648287,0.9617391304347824,0.7887770699687343,96.25242718446601
UT280005,Uttarakhand,28,29.07528,77.78223,222,0.6157,0.802,0.1863,26.03,0.118,0.1198,0.0017,61.2,61.8,1.05,0.4329,0.4794,0.0093,1,0,42.6,59.8,1,low,0.132604,0.005999999999999999,0.11624999999999999,0.2,0.2899999999999999,0.547,0.645,0.021266988050750585,0.04252469469770659,0.3802660856973954,0.5222340666442052,0.6617391304347825,0.2516471625061093,53.28155339805826
UT230006,Uttarakhand,23,31.44691,79.69602,991,3.6149,4.9257,1.3108,35.28,-0.1471,-0.1267,0.0204,86.3,95.4,10.43,0.2388,0.3523,0.0227,1,2,19.9,34.2,1,medium,0.814704,0.06838333333333334,0.28375,1.0,0.6683333333333333,0.9005,0.8341666666666667,0.12333417036104162,0.13169552509183308,0.5582764873499695,0.9127317717107334,0.8591304347826086,0.4194449364577675,83.63106796116504
UT200007,Uttarakhand,20,30.77649,79.08949,3375,2.1417,3.7046,1.5629,69.72,-0.288,-0.2282,0.0598,27.0,59.0,114.12,0.4864,0.5369,0.0101,1,1,9.3,47.9,0,medium,0.993516,0.3397,0.12625,0.6,0.845,0.8335000000000001,0.4225,0.15009100514079202,0.5195159760632424,0.39089357236322075,0.8387194768324948,0.42956521739130427,0.4237830355461012,84.38834951456312
UT120008,Uttarakhand,12,30.0902,79.67852,653,0.4655,0.8712,0.4057,71.75,0.176,0.1883,0.0123,201.2,205.4,2.09,0.533,0.551,0.0036,1,0,51.7,73.6,0,low,0.30082,0.03423333333333333,0.045,0.2,0.1383333333333333,0.5015000000000001,0.06916666666666665,0.0464382725244464,0.08288146378337324,0.30454524320339005,0.47197198579405814,0.0608695652173913,0.16025986683540314,23.320388349514563
UT030009,Uttarakhand,3,28.97419,78.41173,871,2.5915,2.9542,0.3627,13.47,-0.1162,-0.0977,0.0185,99.5,105.6,6.0,0.4479,0.4625,0.00292,1,1,29.4,31.1,0,medium,0.22839600000000002,0.056249999999999994,0.0365,0.6,0.51,0.7330000000000001,0.255,0.035600985306090564,0.11435212019551351,0.2955118795374385,0.7277010345151367,0.25478260869565217,0.23096765405293962,47.92233009708738
UT280010,Uttarakhand,28,29.67394,78.94618,3608,0.6192,0.7108,0.0916,12.74,-0.1727,-0.1802,-0.0075,54.0,48.5,-10.07,0.2879,0.333,0.00901,0,2,15.6,77.4,0,low,0.065152,-0.01875,0.112625,1.0,0.74,0.522,0.37,0.011173694426364495,0.0071470075122195935,0.37641362178103377,0.494617538704564,0.3747826086956521,0.19201092558315175,35.22330097087379
UT120011,Uttarakhand,12,29.26169,77.70404,439,2.8849,3.5525,0.6676,22.37,-0.1161,-0.1015,0.0146,93.0,99.9,7.4,0.4179,0.5392,0.02425,1,1,24.3,69.4,0,medium,0.418456,0.04883333333333333,0.303125,0.6,0.595,0.7585000000000001,0.2975,0.06404093351001068,0.10375072571905446,0.5788672427650061,0.7558698930135708,0.29913043478260865,0.2902300970669446,60.38834951456311
UT160012,Uttarakhand,16,29.89574,78.19735,703,0.8003,0.8,-0.0003,-0.03,0.0941,0.1101,0.016,121.7,133.1,9.3,0.3204,0.3117,-0.00174,1,2,58.1,56.0,0,low,-2.4e-05,0.0555,-0.02175,1.0,0.03166666666666662,0.7094999999999999,0.01583333333333331,0.001420973895275903,0.11328006906868059,0.23360676970900604,0.7017414982518736,0.005217391304347828,0.16983115832553702,27.300970873786408
UT050013,Uttarakhand,5,30.96233,78.93588,467,0.715,1.0137,0.2987,36.64,-0.1125,-0.1115,0.001,33.8,34.2,1.34,0.2185,0.259,0.00809,0,2,56.3,66.8,0,low,0.20853200000000002,0.004733333333333333,0.10112499999999999,1.0,0.06166666666666676,0.3185,0.03083333333333338,0.032628602210632976,0.04071411946127763,0.36419201211533464,0.2698190012758836,0.020869565217391375,0.11819919731980073,10.427184466019417
UT120014,Uttarakhand,12,29.38436,80.74493,666,1.2925,1.7193,0.4268,30.65,-0.032,-0.0314,0.0006,114.2,114.5,0.21,0.4444,0.4804,0.00721,0,1,24.5,96.7,1,low,0.28059999999999996,0.0018499999999999999,0.090125,0.6,0.5916666666666667,0.3575,0.7958333333333334,0.04341261876940449,0.036592678462564324,0.35250177678292677,0.31290078486172407,0.8191304347826086,0.24485190471055135,51.553398058252434
